,userid,product_category,productName,content,star_rating,review_ranking_score,time
32764,ksh4*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,박스 뜯자마자 머리카락이 있더라구요 음식에 직접 닿지 않아도 기분은 안좋아서 개선 됐으면 싶습니다. 그리고 주문전에 제대로 확인 못했는데 중국산 재료가 섞여있더라구요 음식에 중국산 일본산 들어가는 걸 꺼려하는데 아쉽습니다. 부분 반품 하기에 불편해서 그냥 구매확정 합니다.  만두 아닌 옵션 음식들 보다 훨씬 맛있어요 만두 다른 맛으로 2개 시켰는데 꽤 일반고기 만두 같아요 거의 7-80% 정도 느낌이 나요~ 식감도 부드럽고 피도 얇고 촉촉하고 부드러워요 중국산 재료만 아니면 맛은 별 다섯개 입니다.,1,-69.2302,2022-12-20T18:37:10.144+00:00
32765,so****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아임닭만큼 깔끔한 맛의 닭가슴살은 없는 것 같아요,5,-69.230576,2023-03-04T04:56:45.065+00:00
32766,pese****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,7종류 소세지 맛있어요,5,-69.23124,2023-02-17T06:43:06.741+00:00
32767,seon******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트음식인데 맛있음,5,-69.23224,2023-03-07T21:19:32.293+00:00
32768,yjoo******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,김치만두 매콤한거 땡길때 딱이에요!,5,-69.23269,2023-02-13T13:59:06.679+00:00
32769,whit*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트 하고있어서 주문했음,5,-69.23277,2023-02-17T02:07:11.378+00:00
32770,nine***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛도 괜찮고 담에 또 시켜먹을께요,5,-69.232834,2023-03-03T02:35:07.101+00:00
32771,ldi9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 구매하는데 맛있어용:),5,-69.232864,2023-02-16T07:24:00.005+00:00
32772,ldi9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 구매하는데 맛있어용:),5,-69.232864,2023-02-16T07:23:30.477+00:00
32773,ldi9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 구매하는데 맛있어용:),5,-69.23287,2023-02-16T07:22:39.930+00:00
32774,ldi9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 구매하는데 맛있어용:),5,-69.23288,2023-02-16T07:21:32.023+00:00
32775,ldi9*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,항상 구매하는데 맛있어용:),5,-69.23288,2023-02-16T07:20:53.638+00:00
32776,befl*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다이어트 할때 너무너무너무 좋아욤,5,-69.23342,2023-03-09T02:56:49.508+00:00
32777,yjoo******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,현미밥 살짝 곁들어먹는데 맛있어요!,5,-69.23368,2023-02-13T13:57:34.634+00:00
32778,yubo*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아임닭만 먹어요 맛있어요,5,-69.23409,2023-03-09T08:10:21.683+00:00
32779,yubo*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아임닭만 먹어요 맛있어요,5,-69.23409,2023-03-09T08:10:12.524+00:00
32780,8727***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송도 빠르고 만족해요 감사합니다 ^^,5,-69.23424,2023-03-03T10:46:24.868+00:00
32781,dasi*******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,좋아요 만두 먹어봤는데 정말맛있음~,5,-69.23448,2023-02-03T00:48:01.648+00:00
32782,rlad********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송빠르고 커피까지 ! 감사합니다,5,-69.23465,2023-02-07T04:58:20.942+00:00
32783,whit*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,지인분들한태 추천했습니다,5,-69.23511,2023-02-17T02:07:52.443+00:00
32784,qldr****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 아임닭 닭가슴살~,5,-69.23512,2023-02-12T19:06:33.116+00:00
32785,so_r*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,식단하려고 구매했어요 간편해서 좋아요,5,-69.235275,2023-02-09T06:15:21.561+00:00
32786,so_r*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,치킨텐더좋아해서 시켜봤어요 괜찮네요,5,-69.23528,2023-02-09T06:14:46.871+00:00
32787,pyer***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 재구매하고있어요ㅎㅎ 잘 먹고있습니다,5,-69.23547,2023-02-24T15:42:47.886+00:00
32788,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.236015,2023-02-25T11:30:52.305+00:00
32789,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23602,2023-02-25T11:30:42.566+00:00
32790,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23602,2023-02-25T11:30:29.981+00:00
32791,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23602,2023-02-25T11:30:21.038+00:00
32792,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23602,2023-02-25T11:30:11.148+00:00
32793,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23602,2023-02-25T11:30:00.880+00:00
32794,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23602,2023-02-25T11:29:47.502+00:00
32795,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23603,2023-02-25T11:29:39.252+00:00
32796,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23603,2023-02-25T11:29:30.748+00:00
32797,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23603,2023-02-25T11:29:17.574+00:00
32798,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23603,2023-02-25T11:29:07.599+00:00
32799,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23603,2023-02-25T11:28:56.744+00:00
32800,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23603,2023-02-25T11:28:48.337+00:00
32801,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23603,2023-02-25T11:28:35.993+00:00
32802,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23603,2023-02-25T11:28:23.888+00:00
32803,geni******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서  재구매하게  되네요 단백질 보충을위해 챙겨먹어요,5,-69.23603,2023-02-25T11:28:13.006+00:00
32804,pese****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,늘 먹던 아임닭 또 시켰어요,5,-69.236176,2023-02-17T06:41:05.506+00:00
32805,befl*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,정기적으로 항상 시키는듯요,5,-69.236664,2023-03-09T04:07:53.363+00:00
32806,yjoo******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 항상 주문하는것 같아요!,5,-69.236885,2023-02-13T13:54:54.112+00:00
32807,ohse*******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,빨리 배송해주셨어요!!,5,-69.237366,2023-03-12T00:52:18.390+00:00
32808,si****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,한입에 먹기 좋고 맛있어요!,5,-69.237724,2023-03-07T11:13:42.932+00:00
32809,si****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,한입에 먹기 좋고 맛있어요!,5,-69.237724,2023-03-07T11:13:35.322+00:00
32810,si****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,한입에 먹기 좋고 맛있어요!,5,-69.237724,2023-03-07T11:13:23.606+00:00
32811,si****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,한입에 먹기 좋고 맛있어요!,5,-69.237724,2023-03-07T11:13:07.023+00:00
32812,si****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,한입에 먹기 좋고 맛있어요!,5,-69.237724,2023-03-07T11:12:54.706+00:00
32813,si****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,한입에 먹기 좋고 맛있어요!,5,-69.237724,2023-03-07T11:12:44.650+00:00
32814,si****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,한입에 먹기 좋고 맛있어요!,5,-69.237724,2023-03-07T11:12:35.683+00:00
32815,si****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,한입에 먹기 좋고 맛있어요!,5,-69.237724,2023-03-07T11:12:26.732+00:00
32816,so_r*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭가슴살 소시지 좋아해서 맛있게먹을수있을것같아요,5,-69.23777,2023-02-09T06:26:52.984+00:00
32817,03****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,생각했던 거 보다 맛있네요,5,-69.237854,2023-03-04T03:46:47.569+00:00
32818,6758***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아주아주좋아요 자주 시켜요,5,-69.23822,2023-03-29T11:01:06.789+00:00
32819,6758***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아주아주좋아요 자주 시켜요,5,-69.23823,2023-03-29T10:59:58.884+00:00
32820,jea4***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛잇어요 콜팝같고막 이건딘짜잘먹어져요ㅕ,5,-69.238304,2023-02-12T14:48:31.365+00:00
32821,jea4***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛잇어요 콜팝같고막 이건딘짜잘먹어져요ㅕ,5,-69.238304,2023-02-12T14:48:12.214+00:00
32822,jea4***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛잇어요 콜팝같고막 이건딘짜잘먹어져요ㅕ,5,-69.23831,2023-02-12T14:47:33.145+00:00
32823,jea4***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛잇어요 콜팝같고막 이건딘짜잘먹어져요ㅕ,5,-69.23831,2023-02-12T14:47:13.585+00:00
32824,jea4***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛잇어요 콜팝같고막 이건딘짜잘먹어져요ㅕ,5,-69.23831,2023-02-12T14:46:28.803+00:00
32825,nans****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 술안주로듀 좋아요 한끼 딱이에요,5,-69.23854,2023-02-03T05:40:40.872+00:00
32826,sim1***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아임닭만 시켜먹는데 맛있고 활용도가 좋습니다,5,-69.23859,2023-02-10T06:09:30.890+00:00
32827,6758***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아주아주좋아요 자주 시켜요,5,-69.2386,2023-03-29T09:47:01.120+00:00
32828,rohi*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,또 시켜먹을라고 .. 소세지 맛잇러요,4,-69.238785,2023-03-09T02:55:00.579+00:00
32829,park*******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,결혼 전에 운동하면서 먹었던 아임닭 신혼 1년차  신랑이랑 저랑 둘 다 살 너무 쪄서 다시 식단조절 시작합니다 ㅋㅋㅋ,5,-69.23927,2023-02-26T05:41:48.708+00:00
32830,pink****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,첫구매인데 일단 소세지 맛있습니당ㅎ,4,-69.23964,2023-03-05T07:49:21.039+00:00
32831,gusd*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요. 먹기 간편해서 너무 좋네요.,5,-69.23964,2023-02-07T12:05:52.837+00:00
32832,skyk***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,부드러운 건 매우 부드럽고 퍽퍽한 건 매우 퍽퍽해,5,-69.23994,2023-03-10T13:52:37.905+00:00
32833,6758***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아주아주좋아요 자주 시켜요 ㅎㅎ,5,-69.24037,2023-03-29T11:01:43.531+00:00
32834,6758***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아주아주좋아요 자주 시켜요 ㅎㅎ,5,-69.24037,2023-03-29T11:01:22.779+00:00
32835,6758***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아주아주좋아요 자주 시켜요 ㅎㅎ,5,-69.24038,2023-03-29T10:59:37.824+00:00
32836,hogo****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 또 시켰어요,5,-69.240746,2023-02-15T07:19:21.981+00:00
32837,hogo****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 또 시켰어요,5,-69.24075,2023-02-15T07:18:57.597+00:00
32838,hogo****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 또 시켰어요,5,-69.24075,2023-02-15T07:18:17.158+00:00
32839,hogo****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 또 시켰어요,5,-69.24075,2023-02-15T07:17:35.786+00:00
32840,6758***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아주아주좋아요 자주 시켜요 ㅎㅎ,5,-69.24076,2023-03-29T09:45:07.040+00:00
32841,6758***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아주아주좋아요 자주 시켜요 ㅎㅎ,5,-69.24076,2023-03-29T09:44:43.211+00:00
32842,yjoo******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,깐풍기맛 호불호 없이 맛있어요!,5,-69.24118,2023-02-13T13:58:36.095+00:00
32843,myol******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아임닭은 정말 맛있쥬,5,-69.24156,2023-03-07T12:05:31.483+00:00
32844,myol******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아이닭은 정말 맛있쥬,5,-69.24157,2023-03-07T12:05:08.776+00:00
32845,myol******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아임닭은 정말 맛있쥬,5,-69.24157,2023-03-07T12:04:43.202+00:00
32846,pese****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,소세지랑 닭가슴살 냠냠,5,-69.24161,2023-02-17T06:42:38.429+00:00
32847,pese****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,소세지랑 닭가슴살 냠냠,5,-69.241615,2023-02-17T06:42:15.200+00:00
32848,ksh4*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,박스 뜯자마자 머리카락이 있더라구요 음식에 직접 닿지 않아도 기분은 안좋아서 개선 됐으면 싶습니다. 맛은 생각보다 부드럽지는 않네요 다진 고기 느낌이라 동그랑땡? 미트볼 같은 식감으로 예상했는데 실제로는 닭가슴살 특성이 강해요 그리고 소스가 너무 적어요 간이 고기에 안배어서 맛이 너무 아쉽더라구요 소스가 맛있어도 고기에 간이 안배어있으니 맛이 너무 따로 놀아요,3,-69.241714,2022-12-20T18:10:02.078+00:00
32849,ty****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,너무맛있어용!!밥이랑먹음좋아요,5,-69.24187,2023-02-05T10:45:49.244+00:00
32850,pese****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭은 아임닭 맛있어요,5,-69.24205,2023-02-17T06:43:48.681+00:00
32851,aaaa****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,이것만 먹어요bsuxmdoxkeo,5,-69.24271,2023-03-16T07:59:08.747+00:00
32852,lira****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,마시써용ㅎ 잘 먹구있어용ㅎ,5,-69.24283,2023-03-05T16:22:17.744+00:00
32853,jung********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아들 간식 겸 저도 같이 먹을까 해서 구매했어요 아임닭 제품이 젤 맛있는거 같아요,4,-69.243195,2023-01-31T08:26:21.968+00:00
32854,jung********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아들 간식 겸 저도 같이 먹을까 해서 구매했어요 아임닭 제품이 젤 맛있는거 같아요,4,-69.243195,2023-01-31T08:25:57.014+00:00
32855,jung********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아들 간식 겸 저도 같이 먹을까 해서 구매했어요 아임닭 제품이 젤 맛있는거 같아요,4,-69.243195,2023-01-31T08:25:34.478+00:00
32856,jung********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아들 간식 겸 저도 같이 먹을까 해서 구매했어요 아임닭 제품이 젤 맛있는거 같아요,4,-69.2432,2023-01-31T08:25:04.570+00:00
32857,jung********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아들 간식 겸 저도 같이 먹을까 해서 구매했어요 아임닭 제품이 젤 맛있는거 같아요,4,-69.2432,2023-01-31T08:24:29.731+00:00
32858,jung********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아들 간식 겸 저도 같이 먹을까 해서 구매했어요 아임닭 제품이 젤 맛있는거 같아요,4,-69.2432,2023-01-31T08:24:09.965+00:00
32859,jung********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아들 간식 겸 저도 같이 먹을까 해서 구매했어요 아임닭 제품이 젤 맛있는거 같아요,4,-69.24321,2023-01-31T08:23:45.710+00:00
32860,jung********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아들 간식 겸 저도 같이 먹을까 해서 구매했어요 아임닭 제품이 젤 맛있는거 같아요,4,-69.24321,2023-01-31T08:23:19.422+00:00
32861,jung********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아들 간식 겸 저도 같이 먹을까 해서 구매했어요 아임닭 제품이 젤 맛있는거 같아요,4,-69.24321,2023-01-31T08:22:59.092+00:00
32862,jung********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아들 간식 겸 저도 같이 먹을까 해서 구매했어요 아임닭 제품이 젤 맛있는거 같아요,4,-69.24322,2023-01-31T08:22:39.491+00:00
32863,jung********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아들 간식 겸 저도 같이 먹을까 해서 구매했어요 아임닭 제품이 젤 맛있는거 같아요,4,-69.24322,2023-01-31T08:22:18.766+00:00
32864,qq****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,꾸준히 시켜먹고 있는곳입니다~,5,-69.243225,2023-02-16T00:38:52.643+00:00
32865,qq****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,꾸준히 시켜먹고 있는곳입니다~,5,-69.243225,2023-02-16T00:38:42.377+00:00
32866,qq****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,꾸준히 시켜먹고 있는곳입니다~,5,-69.243225,2023-02-16T00:38:31.523+00:00
32867,qq****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,꾸준히 시켜먹고 있는곳입니다~,5,-69.243225,2023-02-16T00:38:19.604+00:00
32868,qq****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,꾸준히 시켜먹고 있는곳입니다~,5,-69.243225,2023-02-16T00:38:06.439+00:00
32869,jung********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아들 간식 겸 저도 같이 먹을까 해서 구매했어요 아임닭 제품이 젤 맛있는거 같아요,4,-69.243225,2023-01-31T08:21:47.426+00:00
32870,jung********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,아들 간식 겸 저도 같이 먹을까 해서 구매했어요 아임닭 제품이 젤 맛있는거 같아요,4,-69.243225,2023-01-31T08:21:12.489+00:00
32871,mipp*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,헝상 신선한 제품 감사합니다,5,-69.2436,2023-03-02T21:53:30.367+00:00
32872,catn******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송빠릅니다 잘삿어요,5,-69.243645,2023-03-09T10:16:57.559+00:00
32873,jhgl***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,사진 리뷰를 남기고 싶었는데 벌써 다 먹어서 어쩔 수 없이 그냥 리뷰를 남기네요 ㅠㅠ 너무 맛있고 재구매 하고 싶습니다!! 강추강추!,5,-69.24389,2023-02-15T13:45:25.368+00:00
32874,fan1***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,예상보다 간편하고 맛있어여 또 구매할거 같아여,5,-69.24417,2023-03-03T03:48:18.068+00:00
32875,koar********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 다양하게 먹을수 있어서 좋아요,5,-69.24444,2023-02-04T14:05:14.380+00:00
32876,koar********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 다양하게 먹을수 있어서 좋아요,5,-69.24444,2023-02-04T14:04:48.659+00:00
32877,koar********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 다양하게 먹을수 있어서 좋아요,5,-69.24444,2023-02-04T14:04:27.914+00:00
32878,koar********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 다양하게 먹을수 있어서 좋아요,5,-69.244446,2023-02-04T14:04:06.128+00:00
32879,koar********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요 다양하게 먹을수 있어서 좋아요,5,-69.244446,2023-02-04T14:03:20.953+00:00
32880,du****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛도 좋고 배송도 빠릅니다,5,-69.244484,2023-03-08T08:56:02.132+00:00
32881,du****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛도 좋고 배송도 빠릅니다,5,-69.244484,2023-03-08T08:55:53.532+00:00
32882,so_r*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,소세지 좋아해서 구매했어요 맛있었음 좋겠어요,5,-69.24473,2023-02-09T06:20:57.496+00:00
32883,htwk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,첫주문이에요 맛있으면서 다이어트도 잘되길바래요,3,-69.24481,2023-02-11T08:13:22.776+00:00
32884,htwk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,첫주문이에요 맛있으면서 다이어트도 잘되길바래요,3,-69.24481,2023-02-11T08:13:06.431+00:00
32885,htwk*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,첫주문이에요 맛있으면서 다이어트도 잘되길바래요,3,-69.24481,2023-02-11T08:12:50.088+00:00
